39	25	v	 0	 2	 3	 1	 2	 2	 1	400.58	  0.05
39	25	v	 0	 2	 1	 3	 2	 2	 1	293.56	  0.05
39	25	v	 0	 2	 2	 3	 2	 2	 1	303.54	  0.05
39	25	v	 0	 1	 2	 6	 1	 1	 1	407.56	  0.05
39	25	v	 0	 1	 3	 3	 1	 1	 1	361.57	  0.05
39	25	v	 0	 1	 1	 3	 1	 1	 1	517.63	  0.05
39	25	v	 0	 2	 4	-1	 2	 2	 1	395.92	  0.05
39	25	v	 0	 1	 1	 3	 1	 1	 1	408.16	  0.05
39	25	v	 0	 1	 4	-1	 1	 1	 1	493.40	  0.05
39	25	v	 0	 2	 2	 5	 2	 2	 1	310.80	  0.05
39	25	v	 0	 2	 1	 2	 2	 2	 1	308.11	  0.05
39	25	v	 0	 2	 2	 1	 2	 2	 1	329.58	  0.05
39	25	v	 0	 1	 2	 6	 1	 1	 1	462.09	  0.05
39	25	v	 0	 1	 1	 2	 1	 1	 1	312.96	  0.05
39	25	v	 0	 1	 4	-1	 1	 1	 1	473.88	  0.06
39	25	v	 0	 1	 3	 2	 1	 1	 1	365.13	  0.05
39	25	v	 0	 2	 4	-1	 2	 2	 1	349.38	  0.05
39	25	v	 0	 2	 3	 3	 2	 2	 1	279.96	  0.05
39	25	v	 0	 1	 1	 1	 1	 1	 1	339.76	  0.05
39	25	v	 0	 1	 2	 5	 1	 1	 1	393.07	  0.05
39	25	v	 0	 2	 1	 3	 2	 2	 1	450.64	  0.05
39	25	v	 0	 1	 1	 1	 1	 1	 1	481.56	  0.05
39	25	v	 0	 2	 3	 2	 2	 2	 1	414.50	  0.05
39	25	v	 0	 2	 4	-1	 2	 2	 1	458.36	  0.05
39	25	v	 0	 2	 2	 6	 2	 2	 1	448.91	  0.05
39	25	v	 0	 1	 4	-1	 1	 1	 1	406.17	  0.05
39	25	v	 0	 1	 4	-1	 1	 1	 1	380.74	  0.05
39	25	v	 0	 2	 3	 4	 2	 2	 1	335.54	  0.05
39	25	v	 0	 1	 1	 3	 1	 1	 1	455.14	  0.05
39	25	v	 0	 2	 3	 4	 2	 2	 1	314.20	  0.05
39	25	v	 0	 1	 4	-1	 1	 1	 1	438.54	  0.05
39	25	v	 0	 1	 3	 1	 1	 1	 1	359.80	  0.05
39	25	v	 0	 2	 4	-1	 2	 2	 1	327.36	  0.05
39	25	v	 0	 2	 3	 2	 2	 2	 1	331.86	  0.05
39	25	v	 0	 2	 4	-1	 2	 2	 1	349.47	  0.05
39	25	v	 0	 1	 3	 2	 1	 1	 1	522.26	  0.05
39	25	v	 0	 1	 4	-1	 1	 1	 1	388.55	  0.05
39	25	v	 0	 1	 3	 4	 1	 1	 1	453.69	  0.05
39	25	v	 0	 1	 2	 3	 1	 1	 1	317.07	  0.05
39	25	v	 0	 2	 4	-1	 2	 2	 1	375.58	  0.05
39	25	v	 0	 1	 2	 1	 1	 1	 1	338.68	  0.05
39	25	v	 0	 2	 2	 5	 2	 2	 1	343.37	  0.05
39	25	v	 0	 1	 2	 4	 1	 1	 1	344.09	  0.05
39	25	v	 0	 2	 1	 4	 2	 2	 1	377.05	  0.05
39	25	v	 0	 2	 1	 1	 2	 2	 1	414.16	  0.05
39	25	v	 0	 2	 2	 1	 2	 2	 1	302.89	  0.05
39	25	v	 0	 1	 3	 2	 1	 1	 1	271.61	  0.05
39	25	v	 0	 2	 1	 4	 2	 2	 1	384.04	  0.05
39	25	v	 1	 1	 2	 1	 1	 1	 1	345.07	  0.05
39	25	v	 1	 2	 4	-1	 2	 2	 1	287.83	  0.05
39	25	v	 1	 1	 2	 3	 1	 1	 1	379.88	  0.05
39	25	v	 1	 1	 4	-1	 1	 1	 1	330.66	  0.05
39	25	v	 1	 1	 1	 1	 1	 2	 0	261.76	  0.05
39	25	v	 1	 1	 2	 2	 1	 1	 1	423.80	  0.05
39	25	v	 1	 2	 2	 2	 2	 2	 1	378.09	  0.05
39	25	v	 1	 2	 3	 3	 2	 2	 1	332.71	  0.05
39	25	v	 1	 2	 3	 2	 2	 2	 1	407.26	  0.05
39	25	v	 1	 2	 1	 2	 2	 2	 1	312.68	  0.05
39	25	v	 1	 1	 3	 1	 1	 1	 1	371.20	  0.05
39	25	v	 1	 2	 4	-1	 2	 2	 1	350.57	  0.05
39	25	v	 1	 2	 3	 4	 2	 2	 1	367.89	  0.05
39	25	v	 1	 2	 3	 3	 2	 2	 1	331.18	  0.05
39	25	v	 1	 1	 3	 4	 1	 1	 1	381.06	  0.05
39	25	v	 1	 2	 2	 6	 2	 2	 1	426.18	  0.05
