43	23	v	 0	 2	 4	-1	 2	 2	 1	472.72	  0.05
43	23	v	 0	 2	 1	 3	 2	 2	 1	506.35	  0.05
43	23	v	 0	 1	 3	 2	 1	 1	 1	434.68	  0.05
43	23	v	 0	 1	 1	 2	 1	 1	 1	441.06	  0.05
43	23	v	 0	 1	 1	 3	 1	 1	 1	542.41	  0.05
43	23	v	 0	 1	 3	 1	 1	 1	 1	490.02	  0.05
43	23	v	 0	 2	 1	 2	 2	 2	 1	356.76	  0.05
43	23	v	 0	 1	 3	 3	 1	 1	 1	442.99	  0.05
43	23	v	 0	 2	 4	-1	 2	 2	 1	306.30	  0.05
43	23	v	 0	 1	 2	 6	 1	 1	 1	393.05	  0.05
43	23	v	 0	 2	 3	 4	 2	 2	 1	499.08	  0.05
43	23	v	 0	 2	 2	 4	 2	 2	 1	434.48	  0.05
43	23	v	 0	 2	 4	-1	 2	 2	 1	473.66	  0.05
43	23	v	 0	 1	 4	-1	 1	 1	 1	365.17	  0.05
43	23	v	 0	 2	 1	 1	 2	 2	 1	476.14	  0.05
43	23	v	 0	 2	 3	 1	 2	 2	 1	366.86	  0.05
43	23	v	 0	 1	 3	 2	 1	 1	 1	530.56	  0.05
43	23	v	 0	 1	 4	-1	 1	 1	 1	438.40	  0.05
43	23	v	 0	 2	 1	 2	 2	 2	 1	444.68	  0.05
43	23	v	 0	 1	 2	 6	 1	 2	 0	451.34	  0.05
43	23	v	 0	 2	 3	 3	 2	 2	 1	515.17	  0.05
43	23	v	 0	 1	 1	 1	 1	 1	 1	323.30	  0.05
43	23	v	 0	 1	 2	 4	 1	 1	 1	311.75	  0.05
43	23	v	 0	 2	 2	 1	 2	 2	 1	370.08	  0.05
43	23	v	 0	 1	 2	 1	 1	 1	 1	407.28	  0.05
43	23	v	 0	 1	 3	 3	 1	 1	 1	353.68	  0.05
43	23	v	 0	 1	 4	-1	 1	 1	 1	521.61	  0.05
43	23	v	 0	 2	 2	 3	 2	 2	 1	350.97	  0.05
43	23	v	 0	 1	 4	-1	 1	 1	 1	359.28	  0.05
43	23	v	 0	 1	 1	 4	 1	 1	 1	470.09	  0.05
43	23	v	 0	 2	 1	 4	 2	 2	 1	357.74	  0.05
43	23	v	 0	 1	 4	-1	 1	 1	 1	357.77	  0.05
43	23	v	 0	 2	 1	 1	 2	 2	 1	473.04	  0.05
43	23	v	 0	 1	 3	 1	 1	 1	 1	479.34	  0.05
43	23	v	 0	 1	 1	 2	 1	 1	 1	337.34	  0.05
43	23	v	 0	 2	 4	-1	 2	 2	 1	404.04	  0.05
