47	20	v	 0	 2	 2	 6	 2	 2	 1	462.15	  0.06
47	20	v	 0	 2	 3	 3	 2	 2	 1	382.59	  0.05
47	20	v	 0	 2	 2	 5	 2	 2	 1	439.41	  0.05
47	20	v	 0	 2	 3	 1	 2	 2	 1	417.94	  0.05
47	20	v	 0	 1	 0	-1	 1	 1	 1	440.26	  0.05
47	20	v	 0	 1	 2	 3	 1	 1	 1	319.76	  0.05
47	20	v	 0	 2	 2	 4	 2	 2	 1	306.85	  0.05
47	20	v	 0	 1	 2	 5	 1	 2	 0	348.87	  0.05
47	20	v	 0	 1	 4	-1	 1	 1	 1	459.51	  0.05
47	20	v	 0	 2	 0	-1	 2	 2	 1	334.99	  0.08
47	20	v	 0	 1	 4	-1	 1	 1	 1	368.16	  0.05
47	20	v	 0	 2	 4	-1	 2	 2	 1	429.16	  0.05
47	20	v	 0	 1	 1	 3	 1	 1	 1	358.26	  0.05
47	20	v	 0	 2	 4	-1	 2	 2	 1	443.78	  0.05
47	20	v	 0	 1	 3	 3	 1	 1	 1	405.21	  0.05
47	20	v	 0	 1	 1	 3	 1	 1	 1	400.93	  0.05
47	20	v	 0	 1	 1	 1	 1	 1	 1	518.51	  0.05
47	20	v	 0	 1	 2	 4	 1	 1	 1	368.09	  0.05
47	20	v	 0	 2	 1	 3	 2	 1	 0	298.02	  0.05
47	20	v	 0	 1	 0	-1	 1	 1	 1	528.49	  0.06
47	20	v	 0	 1	 4	-1	 1	 1	 1	362.19	  0.05
47	20	v	 0	 2	 1	 2	 2	 2	 1	345.19	  0.05
47	20	v	 0	 2	 0	-1	 2	 1	 0	333.05	  0.05
47	20	v	 0	 2	 3	 3	 2	 2	 1	452.13	  0.05
47	20	v	 0	 2	 3	 1	 2	 2	 1	384.94	  0.08
47	20	v	 0	 1	 0	-1	 1	 1	 1	589.05	  0.08
47	20	v	 0	 1	 0	-1	 1	 1	 1	429.29	  0.05
47	20	v	 0	 1	 0	-1	 1	 1	 1	415.63	  0.05
47	20	v	 0	 1	 1	 1	 1	 1	 1	402.72	  0.06
47	20	v	 0	 2	 2	 1	 2	 2	 1	393.54	  0.05
47	20	v	 0	 1	 3	 3	 1	 1	 1	368.36	  0.05
