23	19	v	 0	 2	 1	 3	 1	 0	 2	 2	 1	466.58	  0.05
23	19	v	 0	 2	 1	 2	 6	 0	 2	 2	 1	461.05	  0.05
23	19	v	 0	 1	 1	 3	 2	 1	 1	 2	 0	332.29	  0.06
23	19	v	 0	 1	 1	 1	 1	 1	 1	 1	 1	429.20	  0.05
23	19	v	 0	 1	 2	 1	 1	 0	 1	 1	 1	473.64	  0.05
23	19	v	 0	 2	 2	 1	 1	 1	 2	 2	 1	406.46	  0.06
23	19	v	 0	 2	 1	 1	 2	 0	 2	 2	 1	355.77	  0.05
23	19	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	356.37	  0.05
23	19	v	 0	 1	 1	 2	 3	 1	 1	 1	 1	507.99	  0.05
23	19	v	 0	 2	 2	 2	 4	 1	 2	 2	 1	360.99	  0.05
23	19	v	 0	 1	 2	 2	 5	 0	 1	 1	 1	393.93	  0.05
23	19	v	 0	 1	 1	 3	 3	 1	 1	 1	 1	368.94	  0.05
23	19	v	 0	 2	 2	 3	 1	 1	 2	 2	 1	335.17	  0.05
23	19	v	 0	 2	 2	 3	 2	 1	 2	 2	 1	323.81	  0.05
23	19	v	 0	 1	 2	 1	 4	 0	 1	 1	 1	397.42	  0.05
23	19	v	 0	 2	 2	 2	 2	 1	 2	 1	 0	362.86	  0.05
23	19	v	 0	 2	 1	 3	 2	 0	 2	 2	 1	523.37	  0.05
23	19	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	340.78	  0.05
23	19	v	 0	 2	 1	 3	 4	 0	 2	 2	 1	352.36	  0.05
23	19	v	 0	 1	 1	 2	 6	 1	 1	 1	 1	349.03	  0.05
23	19	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	411.28	  0.05
23	19	v	 0	 1	 2	 3	 4	 0	 1	 1	 1	320.78	  0.06
23	19	v	 0	 2	 1	 2	 3	 0	 2	 2	 1	374.98	  0.05
23	19	v	 0	 2	 1	 1	 1	 0	 2	 1	 0	346.61	  0.06
23	19	v	 0	 1	 1	 3	 3	 1	 1	 1	 1	445.63	  0.05
23	19	v	 0	 2	 1	 2	 6	 0	 2	 2	 1	444.77	  0.06
23	19	v	 0	 2	 1	 3	 2	 0	 2	 2	 1	403.01	  0.05
23	19	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	426.91	  0.05
23	19	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	319.87	  0.05
23	19	v	 0	 1	 1	 2	 6	 1	 1	 1	 1	460.02	  0.05
23	19	v	 0	 1	 2	 2	 6	 0	 1	 2	 0	361.62	  0.06
23	19	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	542.73	  0.05
23	19	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	404.48	  0.05
23	19	v	 0	 1	 2	 3	 3	 0	 1	 1	 1	366.21	  0.06
23	19	v	 0	 2	 2	 3	 3	 1	 2	 2	 1	309.35	  0.05
23	19	v	 0	 1	 1	 3	 4	 1	 1	 1	 1	335.29	  0.05
23	19	v	 0	 2	 1	 1	 1	 0	 2	 2	 1	508.04	  0.05
23	19	v	 0	 1	 2	 1	 4	 0	 1	 1	 1	395.38	  0.05
23	19	v	 0	 1	 1	 2	 2	 1	 1	 1	 1	440.38	  0.06
23	19	v	 0	 2	 1	 2	 2	 0	 2	 2	 1	414.79	  0.05
23	19	v	 0	 1	 2	 1	 2	 0	 1	 1	 1	360.99	  0.05
23	19	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	431.00	  0.05
23	19	v	 0	 1	 2	 2	 1	 0	 1	 1	 1	334.83	  0.05
23	19	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	360.75	  0.05
23	19	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	410.03	  0.05
23	19	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	487.49	  0.05
23	19	v	 0	 1	 2	 1	 4	 0	 1	 1	 1	436.57	  0.05
23	19	v	 0	 1	 2	 3	 2	 0	 1	 1	 1	501.15	  0.05
23	19	v	 0	 2	 2	 2	 3	 1	 2	 2	 1	413.02	  0.05
23	19	v	 0	 2	 2	 1	 4	 1	 2	 2	 1	453.61	  0.05
23	19	v	 0	 2	 1	 1	 4	 0	 2	 2	 1	366.34	  0.05
23	19	v	 0	 1	 2	 1	 3	 0	 1	 1	 1	346.09	  0.05
23	19	v	 0	 2	 2	 1	 2	 1	 2	 2	 1	355.32	  0.05
23	19	v	 0	 1	 1	 1	 2	 1	 1	 1	 1	409.11	  0.05
23	19	v	 0	 2	 1	 3	 4	 0	 2	 2	 1	433.29	  0.05
23	19	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	329.94	  0.06
23	19	v	 0	 1	 1	 1	 4	 1	 1	 1	 1	404.63	  0.05
23	19	v	 0	 1	 2	 2	 4	 0	 1	 1	 1	436.64	  0.05
23	19	v	 0	 2	 2	 1	 1	 1	 2	 2	 1	366.54	  0.05
23	19	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	371.10	  0.05
23	19	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	265.02	  0.05
23	19	v	 0	 1	 1	 1	 3	 1	 1	 1	 1	398.03	  0.05
23	19	v	 0	 2	 2	 3	 4	 1	 2	 2	 1	381.60	  0.05
23	19	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	435.00	  0.06
23	19	v	 0	 2	 2	 1	 2	 1	 2	 2	 1	397.24	  0.05
23	19	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	311.39	  0.05
23	19	v	 0	 2	 1	 2	 5	 0	 2	 2	 1	454.26	  0.05
23	19	v	 0	 1	 2	 3	 3	 0	 1	 1	 1	633.35	  0.06
23	19	v	 0	 2	 2	 2	 4	 1	 2	 2	 1	342.37	  0.05
23	19	v	 0	 1	 2	 4	-1	 0	 1	 2	 0	388.08	  0.05
23	19	v	 0	 1	 1	 2	 4	 1	 1	 1	 1	378.40	  0.05
23	19	v	 0	 2	 2	 3	 2	 1	 2	 2	 1	386.72	  0.05
23	19	v	 0	 1	 2	 2	 3	 0	 1	 1	 1	345.48	  0.05
23	19	v	 0	 2	 2	 2	 5	 1	 2	 2	 1	489.63	  0.05
23	19	v	 0	 1	 1	 3	 1	 1	 1	 1	 1	295.58	  0.05
