02	20	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	437.98	  0.05
02	20	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	486.29	  0.05
02	20	v	 0	 2	 2	 3	 3	 1	 2	 2	 1	398.55	  0.05
02	20	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	394.25	  0.05
02	20	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	337.21	  0.05
02	20	v	 0	 1	 1	 3	 2	 1	 1	 1	 1	362.23	  0.14
02	20	v	 0	 2	 1	 3	 2	 0	 2	 2	 1	293.03	  0.05
02	20	v	 0	 2	 1	 4	-1	 0	 2	 1	 0	356.10	  0.05
02	20	v	 0	 1	 1	 1	 1	 1	 1	 1	 1	368.84	  0.05
02	20	v	 0	 1	 2	 3	 1	 0	 1	 1	 1	406.18	  0.05
02	20	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	339.97	  0.07
02	20	v	 0	 2	 1	 2	 3	 0	 2	 2	 1	369.32	  0.05
02	20	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	308.13	  0.05
02	20	v	 0	 2	 2	 2	 1	 1	 2	 2	 1	321.81	  0.05
02	20	v	 0	 1	 2	 2	 4	 0	 1	 1	 1	429.31	  0.06
02	20	v	 0	 2	 2	 2	 2	 1	 2	 2	 1	338.43	  0.05
02	20	v	 0	 1	 1	 3	 4	 1	 1	 1	 1	335.14	  0.05
02	20	v	 0	 1	 1	 2	 6	 1	 1	 1	 1	397.41	  0.05
02	20	v	 0	 1	 1	 2	 3	 1	 1	 1	 1	311.25	  0.05
02	20	v	 0	 2	 1	 1	 1	 0	 2	 1	 0	333.14	  0.06
02	20	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	358.44	  0.06
02	20	v	 0	 2	 2	 2	 3	 1	 2	 2	 1	334.34	  0.05
02	20	v	 0	 2	 1	 2	 1	 0	 2	 1	 0	211.96	  0.05
02	20	v	 0	 1	 1	 3	 3	 1	 1	 1	 1	350.12	  0.05
02	20	v	 0	 2	 2	 2	 4	 1	 2	 2	 1	317.86	  0.05
02	20	v	 0	 1	 1	 2	 4	 1	 1	 1	 1	318.92	  0.05
02	20	v	 0	 2	 2	 1	 2	 1	 2	 2	 1	303.86	  0.05
02	20	v	 0	 1	 2	 1	 3	 0	 1	 1	 1	345.82	  0.05
02	20	v	 0	 1	 1	 4	-1	 1	 1	 2	 0	301.49	  0.05
02	20	v	 0	 2	 2	 3	 2	 1	 2	 2	 1	282.37	  0.05
02	20	v	 0	 2	 2	 3	 1	 1	 2	 2	 1	382.56	  0.05
02	20	v	 0	 2	 1	 2	 3	 0	 2	 2	 1	345.72	  0.05
02	20	v	 0	 2	 1	 1	 3	 0	 2	 2	 1	375.23	  0.05
02	20	v	 0	 1	 1	 1	 2	 1	 1	 1	 1	416.43	  0.05
02	20	v	 0	 1	 1	 2	 5	 1	 1	 1	 1	383.03	  0.05
02	20	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	358.55	  0.06
02	20	v	 0	 1	 2	 1	 4	 0	 1	 2	 0	264.94	  0.05
02	20	v	 0	 1	 2	 2	 5	 0	 1	 1	 1	393.56	  0.05
02	20	v	 0	 1	 2	 3	 3	 0	 1	 1	 1	528.82	  0.05
02	20	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	599.85	  0.05
02	20	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	375.14	  0.05
02	20	v	 0	 1	 2	 3	 4	 0	 1	 1	 1	461.42	  0.05
02	20	v	 0	 2	 1	 1	 1	 0	 2	 2	 1	357.76	  0.05
02	20	v	 0	 1	 1	 1	 4	 1	 1	 1	 1	415.91	  0.05
02	20	v	 0	 1	 1	 3	 1	 1	 1	 1	 1	431.51	  0.05
02	20	v	 0	 2	 1	 2	 6	 0	 2	 2	 1	361.14	  0.05
02	20	v	 0	 1	 2	 2	 1	 0	 1	 1	 1	361.87	  0.05
02	20	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	300.93	  0.08
02	20	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	326.57	  0.05
02	20	v	 0	 2	 1	 3	 3	 0	 2	 1	 0	401.37	  0.05
02	20	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	384.20	  0.05
02	20	v	 0	 2	 2	 1	 2	 1	 2	 2	 1	356.06	  0.05
02	20	v	 0	 1	 1	 2	 4	 1	 1	 1	 1	417.31	  0.05
02	20	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	417.17	  0.05
02	20	v	 0	 2	 1	 2	 5	 0	 2	 2	 1	355.07	  0.05
02	20	v	 0	 1	 2	 1	 3	 0	 1	 1	 1	290.39	  0.06
02	20	v	 0	 2	 1	 2	 6	 0	 2	 2	 1	311.95	  0.05
02	20	v	 0	 1	 1	 1	 2	 1	 1	 1	 1	370.81	  0.05
02	20	v	 0	 2	 2	 1	 3	 1	 2	 2	 1	190.67	  0.05
02	20	v	 0	 2	 2	 2	 2	 1	 2	 2	 1	411.09	  0.05
02	20	v	 0	 2	 1	 1	 4	 0	 2	 2	 1	357.75	  0.05
02	20	v	 0	 1	 2	 3	 3	 0	 1	 1	 1	476.80	  0.05
02	20	v	 0	 1	 1	 3	 4	 1	 1	 2	 0	196.82	  0.05
02	20	v	 0	 1	 2	 1	 1	 0	 1	 1	 1	482.36	  0.05
02	20	v	 0	 1	 2	 3	 1	 0	 1	 1	 1	538.57	  0.05
02	20	v	 0	 2	 1	 3	 2	 0	 2	 2	 1	429.38	  0.05
02	20	v	 0	 2	 2	 3	 3	 1	 2	 2	 1	354.96	  0.05
02	20	v	 0	 2	 1	 3	 1	 0	 2	 2	 1	457.92	  0.05
02	20	v	 0	 2	 2	 2	 4	 1	 2	 2	 1	333.10	  0.05
02	20	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	387.46	  0.05
02	20	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	350.80	  0.05
02	20	v	 0	 2	 2	 1	 1	 1	 2	 2	 1	269.41	  0.05
02	20	v	 0	 1	 1	 3	 2	 1	 1	 1	 1	382.28	  0.05
02	20	v	 0	 1	 2	 2	 1	 0	 1	 1	 1	500.81	  0.05
02	20	v	 0	 2	 1	 1	 3	 0	 2	 2	 1	441.50	  0.05
02	20	v	 0	 1	 2	 3	 4	 0	 1	 1	 1	440.59	  0.10
02	20	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	369.79	  0.05
02	20	v	 0	 2	 1	 1	 2	 0	 2	 2	 1	341.83	  0.05
02	20	v	 0	 1	 1	 1	 3	 1	 1	 1	 1	243.82	  0.05
02	20	v	 0	 1	 2	 1	 4	 0	 1	 2	 0	221.80	  0.05
02	20	v	 0	 2	 2	 3	 1	 1	 2	 2	 1	302.01	  0.05
02	20	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	451.08	  0.05
02	20	v	 0	 1	 2	 1	 2	 0	 1	 1	 1	408.66	  0.05
02	20	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	359.23	  0.06
02	20	v	 0	 2	 2	 1	 1	 1	 2	 2	 1	368.02	  0.05
02	20	v	 0	 1	 1	 2	 1	 1	 1	 1	 1	404.99	  0.05
02	20	v	 0	 1	 2	 2	 3	 0	 1	 1	 1	441.44	  0.05
02	20	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	350.59	  0.05
02	20	v	 0	 2	 2	 3	 1	 1	 2	 2	 1	334.65	  0.05
02	20	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	339.81	  0.05
02	20	v	 0	 2	 1	 4	-1	 0	 2	 1	 0	352.51	  0.05
02	20	v	 0	 1	 1	 1	 4	 1	 1	 1	 1	393.97	  0.05
02	20	v	 0	 2	 1	 3	 1	 0	 2	 2	 1	393.54	  0.05
02	20	v	 0	 2	 2	 1	 3	 1	 2	 2	 1	307.70	  0.05
02	20	v	 0	 1	 2	 2	 4	 0	 1	 1	 1	399.01	  0.05
02	20	v	 0	 2	 1	 3	 4	 0	 2	 2	 1	427.69	  0.06
02	20	v	 1	 1	 1	 4	-1	 1	 1	 1	 1	444.92	  0.05
02	20	v	 1	 1	 1	 3	 3	 1	 1	 1	 1	435.86	  0.05
02	20	v	 1	 2	 1	 2	 2	 0	 2	 2	 1	418.53	  0.05
02	20	v	 1	 2	 2	 3	 4	 1	 2	 2	 1	331.85	  0.05
02	20	v	 1	 2	 1	 4	-1	 0	 2	 2	 1	337.01	  0.05
02	20	v	 1	 2	 2	 4	-1	 1	 2	 2	 1	411.45	  0.05
02	20	v	 1	 1	 2	 3	 2	 0	 1	 1	 1	378.68	  0.05
02	20	v	 1	 2	 2	 1	 3	 1	 2	 2	 1	366.27	  0.06
02	20	v	 1	 2	 1	 3	 3	 0	 2	 2	 1	391.29	  0.05
02	20	v	 1	 2	 1	 1	 2	 0	 2	 2	 1	325.60	  0.05
02	20	v	 1	 1	 1	 3	 1	 1	 1	 1	 1	474.18	  0.06
02	20	v	 1	 2	 1	 2	 1	 0	 2	 2	 1	357.97	  0.05
02	20	v	 1	 1	 2	 1	 3	 0	 1	 1	 1	378.94	  0.05
02	20	v	 1	 2	 2	 3	 2	 1	 2	 2	 1	292.79	  0.05
02	20	v	 1	 2	 1	 3	 4	 0	 2	 2	 1	429.81	  0.05
02	20	v	 1	 1	 2	 1	 1	 0	 1	 1	 1	367.79	  0.05
02	20	v	 1	 2	 2	 2	 5	 1	 2	 2	 1	396.41	  0.06
02	20	v	 1	 1	 1	 4	-1	 1	 1	 1	 1	375.97	  0.05
02	20	v	 1	 1	 2	 3	 4	 0	 1	 2	 0	310.98	  0.05
02	20	v	 1	 2	 2	 4	-1	 1	 2	 2	 1	471.68	  0.05
02	20	v	 1	 1	 1	 2	 1	 1	 1	 1	 1	310.38	  0.05
02	20	v	 1	 2	 1	 1	 2	 0	 2	 2	 1	414.19	  0.05
02	20	v	 1	 1	 2	 4	-1	 0	 1	 1	 1	405.61	  0.05
02	20	v	 1	 1	 2	 1	 1	 0	 1	 1	 1	413.86	  0.05
02	20	v	 1	 1	 2	 1	 2	 0	 1	 1	 1	466.35	  0.05
02	20	v	 1	 2	 2	 2	 5	 1	 2	 2	 1	375.06	  0.06
02	20	v	 1	 2	 1	 3	 4	 0	 2	 2	 1	424.39	  0.05
02	20	v	 1	 2	 1	 3	 2	 0	 2	 2	 1	468.79	  0.06
02	20	v	 1	 1	 1	 4	-1	 1	 1	 1	 1	348.48	  0.05
02	20	v	 1	 2	 2	 2	 6	 1	 2	 1	 0	357.25	  0.05
02	20	v	 1	 1	 1	 3	 2	 1	 1	 1	 1	443.93	  0.05
02	20	v	 1	 1	 2	 4	-1	 0	 1	 2	 0	283.14	  0.05
02	20	v	 1	 2	 2	 4	-1	 1	 2	 2	 1	284.84	  0.05
02	20	v	 1	 1	 1	 2	 2	 1	 1	 1	 1	364.53	  0.05
02	20	v	 1	 2	 1	 4	-1	 0	 2	 2	 1	573.88	  0.05
02	20	v	 1	 2	 2	 3	 3	 1	 2	 2	 1	300.75	  0.05
02	20	v	 1	 1	 2	 3	 2	 0	 1	 1	 1	326.15	  0.05
02	20	v	 1	 1	 1	 1	 1	 1	 1	 1	 1	482.94	  0.06
02	20	v	 1	 1	 1	 2	 5	 1	 1	 1	 1	354.30	  0.05
02	20	v	 1	 2	 1	 1	 4	 0	 2	 2	 1	370.98	  0.05
02	20	v	 1	 1	 2	 2	 2	 0	 1	 1	 1	363.69	  0.05
02	20	v	 1	 1	 1	 2	 3	 1	 1	 1	 1	474.35	  0.05
02	20	v	 1	 2	 1	 2	 2	 0	 2	 2	 1	382.81	  0.05
02	20	v	 1	 1	 1	 3	 3	 1	 1	 1	 1	346.11	  0.06
02	20	v	 1	 2	 2	 1	 4	 1	 2	 2	 1	260.80	  0.05
02	20	v	 1	 1	 2	 4	-1	 0	 1	 2	 0	373.56	  0.05
02	20	v	 1	 1	 1	 1	 2	 1	 1	 1	 1	303.95	  0.05
02	20	v	 1	 2	 2	 1	 2	 1	 2	 2	 1	346.41	  0.05
02	20	v	 1	 2	 2	 1	 4	 1	 2	 2	 1	256.99	  0.05
02	20	v	 1	 1	 1	 4	-1	 1	 1	 1	 1	226.50	  0.05
02	20	v	 1	 1	 2	 3	 3	 0	 1	 2	 0	323.34	  0.05
02	20	v	 1	 1	 1	 4	-1	 1	 1	 2	 0	230.22	  0.06
02	20	v	 1	 1	 1	 2	 6	 1	 1	 1	 1	417.18	  0.05
02	20	v	 1	 2	 1	 3	 1	 0	 2	 2	 1	465.82	  0.05
02	20	v	 1	 1	 2	 1	 4	 0	 1	 1	 1	390.90	  0.05
02	20	v	 1	 1	 1	 1	 3	 1	 1	 1	 1	435.88	  0.05
02	20	v	 1	 1	 2	 2	 6	 0	 1	 1	 1	340.33	  0.05
02	20	v	 1	 1	 2	 4	-1	 0	 1	 1	 1	505.55	  0.05
02	20	v	 1	 2	 1	 1	 1	 0	 2	 2	 1	388.36	  0.05
02	20	v	 1	 2	 1	 4	-1	 0	 2	 2	 1	351.82	  0.06
