25	28	v	 0	 1	 2	 3	 1	 0	 1	 1	 1	506.12	  0.05
25	28	v	 0	 2	 2	 1	 4	 1	 2	 2	 1	369.00	  0.05
25	28	v	 0	 1	 1	 3	 2	 1	 1	 1	 1	426.99	  0.06
25	28	v	 0	 1	 1	 1	 2	 1	 1	 1	 1	450.42	  0.05
25	28	v	 0	 1	 2	 3	 3	 0	 1	 1	 1	440.99	  0.05
25	28	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	567.00	  0.06
25	28	v	 0	 2	 2	 3	 3	 1	 2	 2	 1	539.09	  0.05
25	28	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	557.26	  0.05
25	28	v	 0	 1	 2	 2	 1	 0	 1	 1	 1	410.78	  0.06
25	28	v	 0	 1	 2	 1	 2	 0	 1	 1	 1	377.50	  0.06
25	28	v	 0	 1	 1	 2	 5	 1	 1	 1	 1	406.26	  0.05
25	28	v	 0	 2	 2	 3	 4	 1	 2	 2	 1	389.48	  0.05
25	28	v	 0	 2	 1	 3	 3	 0	 2	 2	 1	446.69	  0.05
25	28	v	 0	 1	 1	 2	 5	 1	 1	 1	 1	441.76	  0.06
25	28	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	457.16	  0.05
25	28	v	 0	 2	 2	 2	 2	 1	 2	 2	 1	369.85	  0.05
25	28	v	 0	 1	 1	 1	 1	 1	 1	 1	 1	456.04	  0.05
25	28	v	 0	 2	 1	 3	 3	 0	 2	 2	 1	380.98	  0.05
25	28	v	 0	 1	 2	 3	 4	 0	 1	 2	 0	377.14	  0.05
25	28	v	 0	 1	 2	 2	 6	 0	 1	 1	 1	598.88	  0.05
25	28	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	439.35	  0.05
25	28	v	 0	 1	 1	 3	 2	 1	 1	 1	 1	524.38	  0.05
25	28	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	354.16	  0.05
25	28	v	 0	 1	 1	 2	 1	 1	 1	 1	 1	358.66	  0.05
25	28	v	 0	 2	 2	 1	 3	 1	 2	 2	 1	355.03	  0.06
25	28	v	 0	 1	 2	 2	 2	 0	 1	 2	 0	363.61	  0.06
25	28	v	 0	 2	 1	 2	 5	 0	 2	 2	 1	454.02	  0.06
25	28	v	 0	 2	 2	 2	 4	 1	 2	 2	 1	403.76	  0.06
25	28	v	 0	 2	 2	 1	 2	 1	 2	 2	 1	374.69	  0.05
25	28	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	333.91	  0.05
25	28	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	514.77	  0.06
25	28	v	 0	 1	 2	 1	 3	 0	 1	 1	 1	467.60	  0.06
25	28	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	490.67	  0.05
25	28	v	 0	 2	 1	 1	 1	 0	 2	 2	 1	374.27	  0.05
25	28	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	509.59	  0.06
25	28	v	 0	 2	 2	 2	 5	 1	 2	 2	 1	388.17	  0.05
25	28	v	 0	 2	 2	 2	 6	 1	 2	 2	 1	400.66	  0.05
25	28	v	 0	 1	 2	 2	 2	 0	 1	 1	 1	494.71	  0.06
25	28	v	 0	 2	 1	 2	 3	 0	 2	 1	 0	504.78	  0.06
25	28	v	 0	 1	 1	 1	 3	 1	 1	 1	 1	548.00	  0.06
25	28	v	 0	 2	 1	 1	 1	 0	 2	 2	 1	357.04	  0.06
25	28	v	 0	 2	 2	 3	 4	 1	 2	 2	 1	337.13	  0.06
25	28	v	 0	 2	 1	 2	 6	 0	 2	 2	 1	386.24	  0.07
25	28	v	 0	 2	 2	 3	 1	 1	 2	 2	 1	403.14	  0.05
25	28	v	 0	 1	 1	 1	 1	 1	 1	 1	 1	402.72	  0.05
25	28	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	353.09	  0.05
25	28	v	 0	 2	 1	 1	 4	 0	 2	 2	 1	447.83	  0.05
25	28	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	418.26	  0.05
25	28	v	 0	 1	 1	 2	 6	 1	 1	 1	 1	523.92	  0.06
25	28	v	 0	 2	 1	 2	 6	 0	 2	 2	 1	394.63	  0.05
25	28	v	 0	 2	 1	 3	 4	 0	 2	 2	 1	304.46	  0.05
25	28	v	 0	 1	 2	 3	 4	 0	 1	 1	 1	485.93	  0.05
25	28	v	 0	 1	 2	 2	 5	 0	 1	 1	 1	414.44	  0.05
25	28	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	381.69	  0.06
25	28	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	369.22	  0.05
25	28	v	 0	 2	 2	 2	 1	 1	 2	 2	 1	361.24	  0.05
25	28	v	 0	 1	 2	 3	 1	 0	 1	 1	 1	455.77	  0.05
25	28	v	 0	 2	 1	 1	 3	 0	 2	 2	 1	376.42	  0.06
25	28	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	365.01	  0.07
25	28	v	 0	 1	 1	 1	 4	 1	 1	 1	 1	508.47	  0.05
25	28	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	452.91	  0.06
25	28	v	 0	 2	 1	 1	 2	 0	 2	 2	 1	414.90	  0.06
25	28	v	 0	 1	 2	 1	 1	 0	 1	 2	 0	389.95	  0.06
25	28	v	 0	 2	 2	 3	 3	 1	 2	 2	 1	394.02	  0.06
25	28	v	 0	 2	 1	 3	 1	 0	 2	 2	 1	442.97	  0.06
25	28	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	483.01	  0.06
25	28	v	 0	 2	 2	 4	-1	 1	 2	 2	 1	354.56	  0.06
25	28	v	 0	 1	 1	 4	-1	 1	 1	 1	 1	473.78	  0.05
25	28	v	 0	 2	 2	 3	 2	 1	 2	 2	 1	373.76	  0.05
25	28	v	 0	 1	 2	 1	 2	 0	 1	 1	 1	513.24	  0.06
25	28	v	 0	 2	 1	 3	 2	 0	 2	 2	 1	528.03	  0.06
25	28	v	 0	 1	 1	 3	 1	 1	 1	 1	 1	410.50	  0.05
25	28	v	 0	 1	 1	 2	 6	 1	 1	 1	 1	508.43	  0.05
25	28	v	 0	 2	 1	 4	-1	 0	 2	 1	 0	518.60	  0.06
25	28	v	 0	 1	 1	 1	 2	 1	 1	 1	 1	503.92	  0.06
25	28	v	 0	 2	 2	 1	 4	 1	 2	 2	 1	309.54	  0.06
25	28	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	425.27	  0.05
25	28	v	 0	 2	 1	 2	 1	 0	 2	 2	 1	395.90	  0.05
25	28	v	 0	 2	 1	 4	-1	 0	 2	 2	 1	371.33	  0.05
25	28	v	 0	 1	 2	 1	 4	 0	 1	 1	 1	449.14	  0.05
25	28	v	 0	 1	 1	 2	 3	 1	 1	 1	 1	509.47	  0.06
25	28	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	982.79	  0.06
25	28	v	 0	 1	 2	 4	-1	 0	 1	 1	 1	432.03	  0.06
25	28	v	 0	 2	 1	 1	 4	 0	 2	 2	 1	468.28	  0.06
25	28	v	 0	 1	 1	 3	 2	 1	 1	 1	 1	425.64	  0.05
25	28	v	 0	 1	 1	 3	 3	 1	 1	 1	 1	453.66	  0.05
25	28	v	 0	 1	 2	 1	 4	 0	 1	 1	 1	452.54	  0.05
25	28	v	 0	 1	 1	 3	 1	 1	 1	 1	 1	357.38	  0.06
25	28	v	 0	 2	 1	 2	 1	 0	 2	 2	 1	455.79	  0.05
25	28	v	 0	 2	 2	 1	 1	 1	 2	 2	 1	380.70	  0.05
25	28	v	 0	 2	 2	 1	 1	 1	 2	 2	 1	413.69	  0.06
