44	21	v	 0	 2	 3	 2	 2	 2	 1	1013.87	  0.05
44	21	v	 0	 1	 4	-1	 1	 1	 1	458.45	  0.05
44	21	v	 0	 1	 2	 1	 1	 1	 1	489.87	  0.05
44	21	v	 0	 1	 4	-1	 1	 1	 1	492.53	  0.05
44	21	v	 0	 2	 3	 3	 2	 2	 1	543.61	  0.05
44	21	v	 0	 2	 4	-1	 2	 2	 1	467.30	  0.05
44	21	v	 0	 1	 1	 3	 1	 1	 1	441.15	  0.05
44	21	v	 0	 2	 1	 3	 2	 2	 1	1136.41	  0.05
44	21	v	 0	 1	 4	-1	 1	 1	 1	525.64	  0.05
44	21	v	 0	 1	 4	-1	 1	 1	 1	600.97	  0.06
44	21	v	 0	 2	 2	 3	 2	 2	 1	629.75	  0.06
44	21	v	 0	 1	 0	-1	 1	 1	 1	400.66	  0.05
44	21	v	 0	 1	 0	-1	 1	 1	 1	502.64	  0.05
44	21	v	 0	 1	 3	 2	 1	 1	 1	455.39	  0.05
44	21	v	 0	 2	 3	 4	 2	 2	 1	638.56	  0.05
44	21	v	 0	 1	 2	 4	 1	 1	 1	482.87	  0.05
44	21	v	 0	 1	 3	 1	 1	 1	 1	513.86	  0.05
44	21	v	 0	 2	 4	-1	 2	 2	 1	413.51	  0.05
44	21	v	 0	 2	 4	-1	 2	 2	 1	478.62	  0.05
44	21	v	 0	 2	 1	 3	 2	 2	 1	522.10	  0.06
44	21	v	 0	 1	 2	 2	 1	 1	 1	479.12	  0.05
44	21	v	 0	 2	 0	-1	 2	 2	 1	440.38	  0.05
44	21	v	 0	 2	 3	 3	 2	 2	 1	492.64	  0.05
44	21	v	 0	 2	 4	-1	 2	 2	 1	515.25	  0.06
44	21	v	 0	 1	 1	 2	 1	 1	 1	447.78	  0.06
44	21	v	 0	 1	 3	 2	 1	 1	 1	467.24	  0.05
44	21	v	 0	 2	 0	-1	 2	 2	 1	662.22	  0.06
44	21	v	 0	 2	 0	-1	 2	 2	 1	674.02	  0.06
44	21	v	 0	 1	 0	-1	 1	 1	 1	579.00	  0.06
44	21	v	 0	 2	 2	 2	 2	 2	 1	501.49	  0.05
44	21	v	 0	 2	 1	 1	 2	 2	 1	577.74	  0.05
44	21	v	 0	 1	 1	 2	 1	 1	 1	640.01	  0.05
44	21	v	 0	 2	 2	 1	 2	 2	 1	656.48	  0.05
44	21	v	 0	 2	 0	-1	 2	 2	 1	438.59	  0.11
44	21	v	 0	 2	 4	-1	 2	 2	 1	457.94	  0.05
44	21	v	 0	 2	 3	 1	 2	 2	 1	358.44	  0.06
44	21	v	 0	 1	 3	 1	 1	 1	 1	485.89	  0.05
44	21	v	 0	 1	 2	 3	 1	 1	 1	476.25	  0.05
