32	18	v	 0	 1	 1	 2	 1	 1	 1	514.19	  0.06
32	18	v	 0	 1	 2	 4	 1	 1	 1	319.02	  0.05
32	18	v	 0	 1	 1	 4	 1	 1	 1	368.49	  0.07
32	18	v	 0	 2	 4	-1	 2	 2	 1	372.40	  0.05
32	18	v	 0	 2	 4	-1	 2	 2	 1	695.51	  0.05
32	18	v	 0	 2	 1	 4	 2	 2	 1	452.09	  0.05
32	18	v	 0	 1	 1	 4	 1	 1	 1	422.17	  0.05
32	18	v	 0	 1	 4	-1	 1	 1	 1	531.00	  0.05
32	18	v	 0	 1	 4	-1	 1	 1	 1	417.87	  0.05
32	18	v	 0	 1	 2	 6	 1	 1	 1	387.48	  0.06
32	18	v	 0	 2	 2	 3	 2	 2	 1	473.41	  0.05
32	18	v	 0	 2	 3	 3	 2	 2	 1	467.09	  0.05
32	18	v	 0	 1	 2	 6	 1	 1	 1	383.47	  0.05
32	18	v	 0	 1	 1	 1	 1	 1	 1	415.65	  0.05
32	18	v	 0	 2	 1	 2	 2	 2	 1	390.09	  0.05
32	18	v	 0	 1	 2	 1	 1	 1	 1	532.79	  0.05
32	18	v	 0	 1	 3	 3	 1	 1	 1	378.15	  0.06
32	18	v	 0	 2	 3	 4	 2	 2	 1	328.83	  0.05
32	18	v	 0	 1	 4	-1	 1	 1	 1	329.55	  0.05
32	18	v	 0	 1	 3	 2	 1	 1	 1	481.46	  0.05
32	18	v	 0	 1	 1	 1	 1	 1	 1	446.63	  0.05
32	18	v	 0	 2	 3	 2	 2	 2	 1	412.47	  0.05
32	18	v	 0	 1	 4	-1	 1	 1	 1	267.81	  0.05
32	18	v	 0	 2	 4	-1	 2	 2	 1	310.81	  0.05
32	18	v	 0	 1	 3	 2	 1	 1	 1	257.82	  0.05
32	18	v	 0	 1	 4	-1	 1	 1	 1	361.86	  0.05
32	18	v	 0	 2	 2	 4	 2	 2	 1	525.63	  0.05
32	18	v	 0	 2	 3	 2	 2	 2	 1	399.93	  0.06
32	18	v	 0	 2	 2	 6	 2	 2	 1	399.01	  0.05
32	18	v	 0	 2	 3	 4	 2	 2	 1	574.41	  0.05
32	18	v	 0	 1	 3	 1	 1	 1	 1	263.47	  0.05
32	18	v	 0	 1	 4	-1	 1	 1	 1	338.77	  0.05
32	18	v	 0	 2	 2	 5	 2	 2	 1	322.58	  0.05
32	18	v	 0	 2	 4	-1	 2	 2	 1	429.56	  0.05
32	18	v	 0	 2	 1	 1	 2	 2	 1	481.47	  0.06
32	18	v	 0	 2	 1	 2	 2	 2	 1	479.98	  0.05
32	18	v	 0	 1	 1	 3	 1	 1	 1	473.32	  0.05
32	18	v	 0	 1	 3	 4	 1	 1	 1	794.84	  0.05
32	18	v	 0	 2	 2	 6	 2	 2	 1	357.29	  0.06
32	18	v	 0	 2	 4	-1	 2	 2	 1	308.14	  0.08
32	18	v	 0	 2	 4	-1	 2	 2	 1	485.20	  0.05
32	18	v	 0	 2	 1	 1	 2	 2	 1	539.94	  0.05
32	18	v	 0	 1	 2	 4	 1	 1	 1	606.70	  0.05
32	18	v	 0	 1	 3	 3	 1	 1	 1	463.02	  0.05
32	18	v	 0	 2	 1	 4	 2	 2	 1	326.38	  0.05
32	18	v	 0	 1	 2	 3	 1	 1	 1	384.23	  0.06
32	18	v	 0	 2	 2	 2	 2	 2	 1	272.84	  0.05
32	18	v	 0	 2	 3	 3	 2	 2	 1	393.04	  0.05
32	18	v	 1	 1	 4	-1	 1	 1	 1	319.09	  0.05
32	18	v	 1	 1	 4	-1	 1	 1	 1	433.88	  0.05
32	18	v	 1	 2	 2	 5	 2	 2	 1	375.05	  0.05
32	18	v	 1	 1	 3	 4	 1	 1	 1	530.35	  0.05
32	18	v	 1	 2	 4	-1	 2	 2	 1	330.74	  0.05
32	18	v	 1	 2	 4	-1	 2	 2	 1	306.56	  0.05
32	18	v	 1	 1	 3	 1	 1	 1	 1	295.10	  0.05
32	18	v	 1	 1	 2	 1	 1	 1	 1	521.47	  0.05
32	18	v	 1	 1	 1	 3	 1	 1	 1	411.93	  0.05
32	18	v	 1	 1	 1	 1	 1	 1	 1	476.51	  0.05
32	18	v	 1	 2	 3	 2	 2	 2	 1	495.04	  0.05
32	18	v	 1	 2	 1	 3	 2	 2	 1	431.06	  0.05
32	18	v	 1	 2	 1	 1	 2	 2	 1	577.99	  0.06
32	18	v	 1	 2	 1	 2	 2	 2	 1	348.45	  0.05
32	18	v	 1	 1	 1	 2	 1	 1	 1	639.43	  0.05
32	18	v	 1	 2	 4	-1	 2	 2	 1	437.92	  0.05
32	18	v	 1	 2	 2	 2	 2	 2	 1	358.54	  0.05
32	18	v	 1	 2	 3	 3	 2	 2	 1	539.14	  0.05
32	18	v	 1	 1	 3	 4	 1	 1	 1	588.77	  0.05
32	18	v	 1	 1	 1	 3	 1	 1	 1	318.45	  0.05
32	18	v	 1	 2	 3	 1	 2	 2	 1	433.63	  0.05
32	18	v	 1	 2	 3	 1	 2	 2	 1	329.74	  0.05
32	18	v	 1	 2	 2	 1	 2	 2	 1	477.61	  0.05
32	18	v	 1	 1	 3	 1	 1	 1	 1	434.62	  0.06
32	18	v	 1	 2	 2	 1	 2	 2	 1	388.10	  0.06
32	18	v	 1	 1	 4	-1	 1	 1	 1	383.30	  0.06
32	18	v	 1	 1	 2	 2	 1	 1	 1	350.18	  0.05
32	18	v	 1	 1	 1	 2	 1	 1	 1	710.31	  0.05
32	18	v	 1	 2	 4	-1	 2	 2	 1	446.46	  0.05
32	18	v	 1	 1	 4	-1	 1	 1	 1	289.58	  0.05
32	18	v	 1	 2	 1	 3	 2	 2	 1	347.47	  0.06
32	18	v	 1	 2	 4	-1	 2	 2	 1	401.01	  0.05
32	18	v	 1	 2	 3	 1	 2	 2	 1	371.45	  0.05
32	18	v	 1	 1	 2	 5	 1	 1	 1	526.75	  0.05
32	18	v	 1	 1	 2	 2	 1	 1	 1	323.52	  0.05
32	18	v	 1	 2	 2	 3	 2	 2	 1	348.16	  0.05
32	18	v	 1	 1	 2	 3	 1	 1	 1	319.51	  0.05
32	18	v	 1	 2	 1	 3	 2	 2	 1	291.34	  0.06
32	18	v	 1	 2	 3	 4	 2	 2	 1	685.36	  0.05
32	18	v	 1	 1	 1	 4	 1	 1	 1	491.47	  0.06
32	18	v	 1	 2	 4	-1	 2	 2	 1	374.24	  0.05
32	18	v	 1	 2	 1	 4	 2	 2	 1	439.67	  0.05
32	18	v	 1	 1	 4	-1	 1	 1	 1	298.80	  0.06
32	18	v	 1	 1	 4	-1	 1	 1	 1	328.59	  0.06
32	18	v	 1	 1	 3	 2	 1	 1	 1	300.37	  0.05
32	18	v	 1	 1	 2	 5	 1	 1	 1	939.86	  0.05
32	18	v	 1	 2	 2	 4	 2	 2	 1	496.55	  0.09
32	18	v	 1	 1	 3	 3	 1	 1	 1	280.57	  0.05
32	18	v	 2	 2	 2	 2	 2	 2	 1	504.47	  0.05
