18	18	v	 0	 1	 2	 4	 1	 1	 1	486.29	  0.05
18	18	v	 0	 1	 3	 1	 1	 1	 1	389.74	  0.05
18	18	v	 0	 2	 1	 2	 2	 2	 1	294.60	  0.05
18	18	v	 0	 2	 2	 3	 2	 2	 1	565.98	  0.06
18	18	v	 0	 1	 1	 3	 1	 1	 1	493.07	  0.05
18	18	v	 0	 1	 2	 5	 1	 1	 1	658.59	  0.06
18	18	v	 0	 2	 3	 1	 2	 2	 1	256.48	  0.05
18	18	v	 0	 2	 4	-1	 2	 2	 1	265.97	  0.08
18	18	v	 0	 2	 2	 5	 2	 2	 1	374.04	  0.05
18	18	v	 0	 1	 4	-1	 1	 1	 1	304.01	  0.06
18	18	v	 0	 2	 4	-1	 2	 2	 1	329.40	  0.05
18	18	v	 0	 2	 4	-1	 2	 2	 1	321.64	  0.05
18	18	v	 0	 2	 4	-1	 2	 2	 1	374.94	  0.06
18	18	v	 0	 1	 1	 1	 1	 1	 1	366.83	  0.05
18	18	v	 0	 1	 2	 3	 1	 1	 1	444.29	  0.05
18	18	v	 0	 1	 3	 2	 1	 1	 1	590.15	  0.05
18	18	v	 0	 2	 2	 6	 2	 2	 1	451.05	  0.06
18	18	v	 0	 2	 1	 1	 2	 2	 1	383.42	  0.07
18	18	v	 0	 1	 1	 3	 1	 1	 1	449.08	  0.05
18	18	v	 0	 1	 4	-1	 1	 1	 1	430.41	  0.05
18	18	v	 0	 1	 3	 1	 1	 1	 1	421.22	  0.05
18	18	v	 0	 2	 2	 1	 2	 2	 1	329.91	  0.06
18	18	v	 0	 1	 3	 4	 1	 1	 1	399.99	  0.05
18	18	v	 0	 2	 3	 2	 2	 2	 1	251.85	  0.05
18	18	v	 0	 1	 3	 4	 1	 1	 1	249.04	  0.05
18	18	v	 0	 1	 2	 5	 1	 1	 1	443.27	  0.06
18	18	v	 0	 1	 1	 2	 1	 1	 1	470.55	  0.05
18	18	v	 0	 1	 1	 4	 1	 1	 1	685.69	  0.05
18	18	v	 0	 2	 1	 4	 2	 2	 1	401.46	  0.05
18	18	v	 0	 1	 4	-1	 1	 1	 1	433.28	  0.05
18	18	v	 0	 2	 1	 2	 2	 2	 1	267.88	  0.05
18	18	v	 0	 2	 1	 3	 2	 1	 0	326.54	  0.05
18	18	v	 0	 1	 1	 2	 1	 1	 1	597.33	  0.05
18	18	v	 0	 1	 2	 4	 1	 2	 0	282.04	  0.05
18	18	v	 0	 2	 3	 1	 2	 2	 1	373.45	  0.05
18	18	v	 0	 2	 4	-1	 2	 2	 1	365.40	  0.05
18	18	v	 0	 2	 3	 2	 2	 2	 1	352.50	  0.05
18	18	v	 0	 2	 2	 2	 2	 2	 1	360.59	  0.05
18	18	v	 0	 1	 4	-1	 1	 1	 1	483.43	  0.06
18	18	v	 0	 1	 3	 4	 1	 1	 1	489.21	  0.06
18	18	v	 0	 2	 3	 4	 2	 2	 1	270.25	  0.06
18	18	v	 0	 1	 4	-1	 1	 1	 1	418.54	  0.05
18	18	v	 0	 1	 4	-1	 1	 1	 1	437.77	  0.05
18	18	v	 0	 2	 4	-1	 2	 2	 1	301.10	  0.05
18	18	v	 0	 1	 2	 2	 1	 1	 1	453.51	  0.06
18	18	v	 0	 2	 3	 3	 2	 2	 1	259.16	  0.05
18	18	v	 0	 2	 2	 5	 2	 2	 1	338.52	  0.05
18	18	v	 0	 2	 1	 4	 2	 2	 1	363.29	  0.05
18	18	v	 1	 1	 2	 1	 1	 1	 1	389.42	  0.07
18	18	v	 1	 1	 1	 2	 1	 1	 1	461.91	  0.06
18	18	v	 1	 2	 2	 1	 2	 2	 1	263.43	  0.05
18	18	v	 1	 2	 1	 3	 2	 2	 1	375.69	  0.05
18	18	v	 1	 1	 4	-1	 1	 1	 1	375.36	  0.05
18	18	v	 1	 1	 4	-1	 1	 1	 1	428.12	  0.05
18	18	v	 1	 1	 4	-1	 1	 1	 1	398.33	  0.05
18	18	v	 1	 2	 2	 3	 2	 2	 1	372.85	  0.05
18	18	v	 1	 2	 4	-1	 2	 2	 1	307.23	  0.06
18	18	v	 1	 2	 1	 1	 2	 2	 1	406.15	  0.05
18	18	v	 1	 1	 3	 2	 1	 1	 1	417.55	  0.05
18	18	v	 1	 1	 1	 1	 1	 1	 1	363.15	  0.05
18	18	v	 1	 1	 2	 6	 1	 2	 0	400.27	  0.05
18	18	v	 1	 1	 2	 2	 1	 1	 1	423.48	  0.05
18	18	v	 1	 2	 2	 4	 2	 2	 1	385.28	  0.05
18	18	v	 1	 2	 2	 4	 2	 2	 1	372.56	  0.05
18	18	v	 1	 2	 1	 4	 2	 2	 1	449.98	  0.05
18	18	v	 1	 2	 2	 6	 2	 2	 1	465.03	  0.06
18	18	v	 1	 1	 1	 4	 1	 1	 1	544.68	  0.05
18	18	v	 1	 2	 3	 1	 2	 2	 1	426.80	  0.05
18	18	v	 1	 2	 3	 3	 2	 2	 1	376.21	  0.05
18	18	v	 1	 1	 3	 2	 1	 1	 1	494.80	  0.05
18	18	v	 1	 1	 4	-1	 1	 1	 1	402.36	  0.05
18	18	v	 1	 1	 3	 3	 1	 1	 1	372.61	  0.05
18	18	v	 1	 1	 3	 1	 1	 1	 1	360.08	  0.05
18	18	v	 1	 2	 3	 4	 2	 2	 1	355.69	  0.06
18	18	v	 1	 2	 4	-1	 2	 2	 1	306.58	  0.06
18	18	v	 1	 2	 4	-1	 2	 2	 1	356.11	  0.05
